26,Formentin is a commune in the Calvados département in the Basse-Normandie region of France. Its postal code is 14340. The INSEE code is 14280.,"[('Q122788466', ['ship'], ['ship built in 1981']), ('Q123048961', ['album'], ['2021 studio album by Pascal Obispo']), ('Q142', ['country', 'republic', 'sovereign state'], ['country in Western Europe']), ('Q49644', ['dreadnought'], ['French Navy Courbet-class battleship']), ('Q546607', ['cruise ship', 'transatlantic liner'], ['passenger ship built in 1962']), ('Q3080562', ['album'], ['1996 album by France Gall']), ('Q3080563', ['paddle steamer'], ['paddle steamer on Lake Annecy launched 1909']), ('Q3080564', ['logo'], ['2008 French tourism logo']), ('Q3080565', ['design element'], ['heraldic design']), ('Q3080566', ['ocean liner'], []), ('Q3080568', ['ship', 'project'], ['ship project (2017)']), ('Q3080569', ['unisex given name'], ['unisex given name']), ('Q3323240', ['statue', 'sculpture series'], ['monument by Antoine Bourdelle of which several versions exist']), ('Q5478259', ['constituency of the European Parliament'], ['constituency of the European Parliament']), ('Q16275867', ['family name'], ['family name']), ('Q19034301', ['poem'], ['poem by\xa0Cecil Chesterton']), ('Q23072350', ['statue', 'war memorial'], ['monument by Antoine Bourdelle in Montauban, France']), ('Q23072386', ['statue'], ['monument by Antoine Bourdelle in Briançon, France']), ('Q23072389', ['statue'], ['monument by Antoine Bourdelle in Coëtquidan, France']), ('Q23072410', ['statue'], ['monument by Antoine Bourdelle in Paris, France']), ('Q42190122', ['creative work'], ['by Morgan']), ('Q52376008', ['television series episode'], ['episode of Absolutely Fabulous']), ('Q55185656', ['film'], ['1998 film directed by Diane Baratier']), ('Q58142900', ['scholarly article'], []), ('Q58168443', ['scholarly article'], []), ('Q58189980', ['scholarly article'], []), ('Q58298755', ['scholarly article'], []), ('Q58885657', ['scholarly article'], ['scientific article published on 13 December 2007']), ('Q60724193', ['scholarly article'], ['scholarly article']), ('Q60726255', ['scholarly article'], []), ('Q62061787', ['raised-relief map', 'map edition'], ['map edition']), ('Q64582899', ['drawing'], ['drawing in the National Gallery of Art (NGA 67958)']), ('Q65026858', ['print'], ['print in the National Gallery of Art (NGA 30406)']), ('Q71872421', ['scholarly article'], ['journal article; published in Nature on 2005-11-01']), ('Q71885083', ['scholarly article'], ['journal article; published in Nature on 1976-3']), ('Q73165340', ['scholarly article'], ['scientific article published on 01 October 2000']), ('Q76488728', ['film'], ['2021 film directed by Bruno Dumont']), ('Q79944567', ['photograph', 'plaque'], ['photograph by Ray K. Metzker (American, 1931-2014) (1991.213)']), ('Q80225104', ['literary work'], ['creative work by Sydney, Lady Morgan (London : H. Colburn; printed by B. Clarke, 1817.)']), ('Q88382106', ['scholarly article'], ['scientific article published on 01 June 1990']), ('Q88398219', ['scholarly article'], ['scientific article published on 01 February 1993']), ('Q88436190', ['scholarly article'], ['scientific article published on 01 November 1991']), ('Q93985776', ['scholarly article'], []), ('Q94024227', ['scholarly article'], []), ('Q94024992', ['scholarly article'], ['scientific article published in March 1925']), ('Q94030282', ['scholarly article'], []), ('Q94031200', ['scholarly article'], []), ('Q94091652', ['scholarly article'], []), ('Q94092809', ['scholarly article'], ['scientific article published in March 1934']), ('Q94094979', ['scholarly article'], []), ('Q94098277', ['scholarly article'], ['article published in 1934']), ('Q94111813', ['scholarly article'], []), ('Q94121474', ['scholarly article'], ['scientific article published in November 1929']), ('Q94124810', ['scholarly article'], ['scientific article published in December 1930']), ('Q94125992', ['scholarly article'], []), ('Q94130746', ['scholarly article'], []), ('Q94133796', ['scholarly article'], []), ('Q94143487', ['scholarly article'], []), ('Q94147085', ['scholarly article'], ['scientific article published in October 1936']), ('Q94151758', ['scholarly article'], ['scientific article published in December 1936']), ('Q94154584', ['scholarly article'], ['scientific article']), ('Q94156826', ['scholarly article'], []), ('Q94176848', ['scholarly article'], []), ('Q94197479', ['scholarly article'], ['scientific article published in February 1930']), ('Q94201474', ['scholarly article'], []), ('Q94203281', ['scholarly article'], []), ('Q94254426', ['scholarly article'], []), ('Q94258912', ['scholarly article'], ['scientific article published in October 1932']), ('Q94261151', ['scholarly article'], []), ('Q94261385', ['scholarly article'], []), ('Q94264633', ['scholarly article'], []), ('Q94271171', ['scholarly article'], []), ('Q94347250', ['scholarly article'], []), ('Q94348428', ['scholarly article'], []), ('Q94348673', ['scholarly article'], []), ('Q94351155', ['scholarly article'], []), ('Q94352004', ['scholarly article'], []), ('Q94352892', ['scholarly article'], ['scientific article published in November 1933']), ('Q94353775', ['scholarly article'], []), ('Q94363142', ['scholarly article'], []), ('Q95562921', ['map', 'publication'], ['World War I map']), ('Q99294601', ['real country in a fiction work', 'Star Trek location'], ['the country of France as depicted in Star Trek']), ('Q104267478', ['townland'], ['townland in Currygrane, County Longford, Ireland']), ('Q110116851', ['print', 'engraving'], ['engraving by Thomas Cook']), ('Q110670530', ['album'], ['2020 compilation album by Sarah Brightman']), ('Q113469989', ['review'], ['review in Zeitschrift für Sozialforschung']), ('Q113756854', ['scholarly article'], ['scientific article published in 2022']), ('Q119175714', ['painting'], ['painting by H. M. Chapman (active 1914–1918), IWM (Imperial War Museums)']), ('Q119181612', ['painting'], ['painting by J. C. Osborne, Royal Air Force Museum']), ('Q121358992', ['national sports team'], ['French national team in the Tour de France'])]",france,Q142,Q94024992,1.4830851554870605,6.076462984085083
27," ""Mamma Mia"" shortly thereafter. ""SOS"" and ""Mamma Mia"" became hits in both the U.S. and UK, and two of their most famous songs. ABBA was first released on CD in ","[('Q1131308', ['musical work/composition'], ['song written and composed by Benny Andersson, Björn Ulvaeus and Stig Anderson; originally recorded by ABBA and released in 1975']), ('Q3285009', ['single'], ['Narsha song']), ('Q6745734', ['television series episode'], ['episode of 30 Rock (S3 E21)']), ('Q12603681', ['television program'], ['South Korean television program']), ('Q18127749', ['single'], ['single']), ('Q18351978', ['single'], ['2014 single by Darin featuring Prophet of 7Lions']), ('Q27877368', ['television series episode'], ['episode of Supernatural (S12 E2)']), ('Q58815253', ['film'], ['film']), ('Q104379998', ['ship'], ['ship built in 2019']), ('Q104853236', ['musical work/composition'], ['2014 single by Elena featuring Glance']), ('Q105850440', ['music track with vocals'], ['vocal track by ABBA; 1975 studio recording']), ('Q105882933', ['music track with vocals'], ['vocal track by A-Teens; 1999 English language studio recording']), ('Q107125531', ['music video'], ['1975 official music video by ABBA; directed by Lasse Hallström']), ('Q107384560', ['music track with vocals'], ['vocal track by Cher; 2018 studio recording']), ('Q109427725', ['single'], ['1975 single by ABBA']), ('Q109667511', ['music track with vocals'], ['vocal track by SF9; 2017 studio recording']), ('Q110198010', ['music track without lyrics'], ['instrumental track by ABBA; 1975 studio recording']), ('Q116767636', ['music track with vocals'], ['vocal track by Highway Stars; 1993 live recording']), ('Q122971351', ['single'], ['2023 single by Mentissa'])]",mamma mia,Q1131308,Q107384560,0.9577488899230957,2.055591106414795
28,In the interest in forming a trans-Europe numbering plan as an option (or future movement) for anyone needing multi-national ,"[('Q46', ['continent', 'landmass', 'part of the world', 'landmass'], ['continent']), ('Q185144', ['musical group'], ['Swedish rock band']), ('Q198697', ['album'], ['1983 debut studio album by Europe']), ('Q579160', ['national anthem'], ['National anthem of Kosovo']), ('Q612228', ['magazine'], ['French magazine']), ('Q766618', ['metro station', 'underground station'], ['Paris Métro station']), ('Q1163173', ['One-Design sailboat', 'yal', 'international class', 'yal', 'sailboat class', 'yal', 'One-Design sailboat', 'centerboarder', 'international class', 'centerboarder', 'sailboat class', 'centerboarder'], ['international racing sailing class']), ('Q2514693', ['rock band'], ['Dutch rock band']), ('Q2797121', ['album'], ['live album by Kayak']), ('Q3734794', ['seaplane tender', 'steamship'], ['seaplane carrier of the Italian Regia Marina']), ('Q3734812', ['album'], ['album by Stephen Schlaks']), ('Q5412139', ['album'], [""2012  album by Allo Darlin'""]), ('Q5412140', ['album'], ['2001 studio album by Paul Motian and the Electric Bebop Band']), ('Q5412143', ['literary work'], ['story by Henry James']), ('Q15208147', ['mythological Greek character'], ['wife of Danaus']), ('Q17065610', ['Wikimedia list article'], ['Wikimedia list article']), ('Q19096930', ['poem'], ['1919 poem by Ella Wheeler Wilcox']), ('Q19905334', ['painting'], ['painting by Giovanni Domenico Tiepolo']), ('Q20706779', ['album'], ['2006 album by Ghost Mice']), ('Q20971901', ['schooner'], ['1926 french ship']), ('Q22132086', ['extended play'], ['2011 EP by Kristall']), ('Q23639896', ['statue'], ['artwork by Alexandre Schoenewerk in Paris, France']), ('Q29313522', ['sculpture'], [""sculpture by Alexandre Schoenewerk in the Musée d'Orsay""]), ('Q43301594', ['painting'], ['painting by De la Serna']), ('Q47462515', ['ship'], ['1803 British ship']), ('Q52157625', ['painting'], ['painting by attributed to British (English) School']), ('Q54974633', ['business', 'enterprise'], ['company in the Czech Republic']), ('Q56401244', ['sculpture'], ['sculpture in Turku, Finland']), ('Q56518935', ['scholarly article'], ['scholarly article by Augustín Udías']), ('Q57010454', ['scholarly article'], ['scholarly article by L Bolondi']), ('Q57896244', ['female given name'], ['female given name']), ('Q58056254', ['scholarly article'], ['2003 scholarly article']), ('Q60721172', ['scholarly article'], ['scholarly article by Stefan Elbe']), ('Q64156383', ['photograph'], ['photograph in the National Gallery of Art (NGA 118245)']), ('Q64156511', ['photograph'], ['photograph in the National Gallery of Art (NGA 118346)']), ('Q65508392', ['print'], ['print in the National Gallery of Art (NGA 47809)']), ('Q68152586', ['neighborhood', 'Q116235707'], ['human settlement in Brest, France']), ('Q68729705', ['family name'], ['family name']), ('Q76551131', ['work of art'], ['print in the National Gallery of Art (NGA 149009)']), ('Q95372113', ['scholarly article'], ['scientific article published in January 2014']), ('Q95780682', ['scholarly article'], []), ('Q99287059', ['fictional continent', 'Star Trek location'], ['continent of Europe as depicted in Star Trek']), ('Q103914435', ['ship', 'shipwreck'], ['shipwreck off the Scottish coast']), ('Q106473458', ['tram stop'], []), ('Q106916765', ['tram stop'], []), ('Q107349842', ['epithet'], ['epithet of Demeter']), ('Q110586904', ['tram stop'], []), ('Q110609445', ['tram stop'], []), ('Q110762896', ['film'], ['2022 film directed by Philip Scheffner']), ('Q111364591', ['scholarly article'], []), ('Q119930366', ['painting'], ['painting by Francesco Solimena (1657–1747) (studio of), Temple Newsam House, Leeds Museums and Galleries']), ('Q125742290', ['scholarly article'], [""journal article from 'Agricultural History' published in 2012""])]",europe,Q46,Q99287059,1.2163777351379395,4.9724202156066895
29," firm Penn, Schoen & Berland, financed by a hitherto obscure outfit in Dallas called Democracy Watch (later it emerged that Democracy Watch was essentially set up by Fox campaign ","[('Q16557', ['city in the United States', 'big city'], ['city in Texas, United States']), ('Q168708', ['media franchise', 'television series'], ['American television soap opera (1978–1991)']), ('Q630985', ['city of Oregon'], ['county seat of Polk County, Oregon, United States']), ('Q726735', ['television series'], ['American television soap opera (2012–2014)']), ('Q946020', ['village of Wisconsin'], ['village in Barron County, Wisconsin']), ('Q1003667', ['city in the United States', 'municipality of Georgia'], ['county seat of Paulding County, Georgia, United States']), ('Q1133183', ['borough of Pennsylvania'], ['borough in northern Luzerne County, Pennsylvania, United States']), ('Q2050249', ['town in the United States'], ['town in Gaston County, North Carolina, United States']), ('Q2300556', ['town in the United States'], ['town in Gregory County, South Dakota, United States']), ('Q2438645', ['film'], ['1950 film by Stuart Heisler']), ('Q3012435', ['recreation'], ['french brend of cars, with Jeep-inspired bodywork']), ('Q5211213', ['ghost town'], ['ghost town in Ouray County, Colorado, United States']), ('Q5211216', ['village'], ['village in Moray, Scotland, UK']), ('Q5211218', ['unincorporated community in the United States'], ['unincorporated community in Marshall County, West Virginia']), ('Q5211219', ['suburb', 'gazetted locality of Victoria'], ['suburb of Melbourne, Victoria, Australia']), ('Q5211250', ['single'], ['song by Steely Dan']), ('Q5211251', ['album'], ['album by Randy Meisner']), ('Q5211254', ['single'], ['song by Alan Jackson']), ('Q5211257', ['civil town of Wisconsin'], ['civil town in Barron County, Wisconsin']), ('Q12427262', ['ship'], ['2012 ship']), ('Q14680818', ['unincorporated community in the United States'], ['unincorporated community in Polk County, Arkansas']), ('Q16275276', ['family name'], ['family name']), ('Q18620245', ['male given name'], ['male given name']), ('Q29110529', ['name'], ['name: given name and surname']), ('Q49407381', ['mine'], ['mine in Cochise County, Arizona, United States of America']), ('Q63520598', ['parish of New South Wales'], ['parish of Cooper County, New South Wales, Australia']), ('Q68815280', ['Scottish civil parish'], ['Scottish parish in Moray, Scotland, UK']), ('Q71198965', ['female given name'], ['female given name']), ('Q93564450', ['film'], ['Moroccan 2016 film']), ('Q103901130', ['encyclopedia article'], ['encyclopedia article']), ('Q107132634', ['musical work/composition'], ['1974 single by Connie Smith']), ('Q110059176', ['Saturday Night Live sketch'], ['sketch from Saturday Night Live']), ('Q111463300', ['commemorative plaque'], ['North Carolina historic marker O-50']), ('Q114474792', ['television series episode'], ['episode of Preacher (S2 E5)']), ('Q114494858', ['television series episode'], ['episode of Intervention (S12 E2)']), ('Q114527512', ['television series episode'], ['episode of Drinking Made Easy (S1 E4)']), ('Q116043014', ['human settlement'], ['human settlement in British Columbia, Canada']), ('Q122788303', ['ship'], ['ship built in 1978']), ('Q124425108', ['railway station'], [])]",dallas,Q16557,Q107132634,1.2691500186920166,4.471259832382202
30," is named for Juba I of Numidia. Sources. Suetonius, The Twelve Caesars - Caesar. Appian, B.C. i. 80. Velleius Paterculus ii. 54. Julius Caesar, Commentarii de Bello Civili. Line note ","[('Q10133', ['human'], ['late 1st/early 2nd-century Roman historian']), ('Q108104911', ['nomen'], ['ancient Roman nomen'])]",suetonius,Q10133,Q108104911,0.5785951614379883,0.8481919765472412
31,"Abelardo Castillo (born March 27, 1935) is an Argentine writer, born in the city of San Pedro, Buenos Aires. He practised amateur boxing in ","[('Q32112', ['type of sport', 'Olympic sport', 'spectator sport', 'Olympic sport', 'type of sport', 'combat sport', 'spectator sport', 'combat sport'], ['full-contact combat sport']), ('Q1861094', ['covering'], ['programming language concept'])]",boxing,Q32112,Q32112,0.9403929710388184,0.7733747959136963
32," Pass National Park is located in the South Island of New Zealand. It was established in 1929, becoming the first national park in the South Island and the ","[('Q120755', ['island'], ['one of the two main New Zealandian islands']), ('Q7567550', ['island', 'rock formation'], ['island in Heard Island and McDonald Islands, Australia']), ('Q12776486', ['volcano', 'island'], ['island in Turkana Lake']), ('Q21885796', ['island'], ['island in Western Australia, Australia']), ('Q21903120', ['island'], ['island in Queensland, Australia']), ('Q21903121', ['island'], ['island in Shire of Cook, Australia']), ('Q21903122', ['island'], []), ('Q21903123', ['island'], []), ('Q21903124', ['island'], ['island in New South Wales, Australia']), ('Q21943178', ['island'], ['island in South Australia, Australia']), ('Q22658227', ['island'], ['island in Central Coast Regional District, British Columbia, Canada']), ('Q22658229', ['island'], ['island in North Coast Regional District, British Columbia, Canada']), ('Q22658236', ['island'], ['island in Unorganized Division No. 19, Manitoba, Canada']), ('Q22658241', ['island'], ['island in Unorganized Division No. 21, Manitoba, Canada']), ('Q22658250', ['island'], ['island south of Fischot Island in Newfoundland and Labrador, Canada']), ('Q22658258', ['island'], ['island in Qikiqtaaluk Region, Nunavut, Canada']), ('Q22658265', ['island'], ['island in Kitikmeot Region, Nunavut, Canada']), ('Q22658273', ['island'], ['island in Toronto, Ontario, Canada']), ('Q22658277', ['island'], ['island in Thunder Bay District, Ontario, Canada']), ('Q22658283', ['island'], ['island in Cocos (Keeling) Islands, Australia']), ('Q23935241', ['island'], ['island in Egypt']), ('Q25222490', ['island'], ['island in South Australia']), ('Q26780022', ['island'], ['island in India']), ('Q27275760', ['island'], ['island in South Korea']), ('Q27280362', ['island'], []), ('Q27696493', ['island'], ['island in Myanmar (Taninthayiregionen)']), ('Q27696494', ['island'], ['island in Myanmar (Ayeyarwady)']), ('Q31830919', ['island'], ['island in Baldwin County, Alabama, United States of America']), ('Q31830920', ['island'], ['island in the Philippines']), ('Q34718922', ['island'], ['island in Monmouth County, New Jersey, United States']), ('Q111991985', ['island'], []), ('Q111991986', ['island'], []), ('Q114231605', ['island'], ['small island south of Rakino Island in Auckland Region, New Zealand']), ('Q114427577', ['island'], ['island in Nassau County, New York, United States of America'])]",south island,Q120755,Q120755,1.1621968746185303,2.653414011001587
33," Vancouver Canucks. He played for the Atlanta Flames, Detroit Red Wings, St. Louis Blues and Winnipeg Jets and Central Hockey League, AHL and QMJHL teams. He has been a head coach ","[('Q192890', ['ice hockey team'], ['hockey team of the National Hockey League']), ('Q7914129', ['ice hockey team'], ['ice hockey team in the PCHL and WHL (1945–1970)'])]",vancouver canucks,Q192890,Q7914129,0.5559029579162598,0.7976078987121582
34," a village and civil parish in the East Hampshire district of Hampshire, England. It is southwest of Alton, just off the A31 road. It lies within the diocese ","[('Q23204', ['ceremonial county of England'], ['ceremonial county of England']), ('Q262867', ['pig breed'], ['breed of pig']), ('Q2463662', ['human settlement', 'village'], ['village in Illinois, United States']), ('Q3116188', ['sheep breed', 'sheep'], ['sheep breed']), ('Q3126575', ['human settlement', 'locality', 'rural municipality of Canada'], ['human settlement in Prince Edward Island, Canada']), ('Q3782894', ['constituency of the House of Commons'], ['Parliamentary constituency in the United Kingdom, 1801-1832']), ('Q5646025', ['unincorporated community in the United States'], ['human settlement in Tennessee, United States of America']), ('Q5646026', ['locality', 'suburb/locality of Tasmania'], ['locality in Tasmania, Australia']), ('Q5646029', ['unincorporated community in the United States'], ['unincorporated community in West Virginia, United States']), ('Q15222681', ['tram stop'], ['Pittsburgh Light Rail station']), ('Q19242453', ['street'], ['street in Hengelo, the Netherlands']), ('Q21694653', ['non-metropolitan county', 'county council area'], [""non-metropolitan county (doesn't include Southampton or Portsmouth)""]), ('Q29020673', ['electrical substation'], ['electrical substation in Australia']), ('Q37314096', ['family name'], ['family name']), ('Q60576135', ['Constituency of the Parliament of England'], ['Constituency of the Parliament of England (to 1707)']), ('Q60969040', ['ship'], ['ship built in 2001']), ('Q67531563', ['historic county of England'], ['historic county of England, United Kingdom']), ('Q105766674', ['ship'], ['ship built in 2007']), ('Q106501627', ['print', 'work with multiple executions'], ['Vanity Fair caricature of Capt EG Wynyard by CG']), ('Q115711646', ['shipwreck'], ['shipwreck, 4.80 km from Dinas Dinlle'])]",hampshire,Q23204,Q106501627,1.0429420471191406,2.1263251304626465
35," instructional materials and explicitly prepared instructional sequences. But where direct instruction is very rigidly structured for use with children in primary school, individualized instruction is recommended only for students of at ","[('Q9842', ['educational stage', 'school', 'type of educational institution', 'school'], ['school in which children receive primary or elementary education from the age of about five to twelve']), ('Q1800213', ['school'], ['Norwegian school w/1st to 7th grade']), ('Q87972121', ['primary school'], ['Primary school ""Vuk Karadzic"" in Donji Milanovac(city in Serbia)']), ('Q108525165', ['primary school'], ['elementary school in Biberach, Ortenaukreis, Germany'])]",primary school,Q9842,Q87972121,0.5722291469573975,0.9403030872344971
36," Kinship and descent. Marriage. Cultural anthropology. Anthropology. List of anthropologists. Sources. William Haviland, Cultural Anthropology, Wadsworth Publishing, 2002. ISBN 0-534-27479-X.","[('Q23404', ['academic major', 'social science', 'academic discipline', 'social science'], ['scientific study of humans, human behavior, and societies'])]",anthropology,Q23404,Q23404,0.9638819694519043,0.007977008819580078
37," which Starfleet heard unconfirmed rumors. Tasha Yar was one such survivor, and she went on to bear a Romulan general's child, Sela. Yar is executed after she is caught attempting ","[('Q489724', ['human settlement'], ['human settlement']), ('Q553998', ['human settlement', 'cultural heritage site in Slovenia'], ['human settlement in Slovenia']), ('Q947287', ['human settlement'], ['human settlement in Municipality of Šmerješke Toplice']), ('Q1749614', ['human from Star Trek', 'literary character', 'extraterrestrial–human hybrid in a work of fiction'], ['Star Trek character']), ('Q2056870', ['human settlement'], ['place in Lower Carniola, Slovenia']), ('Q2089489', ['human settlement'], ['place in Styria, Slovenia']), ('Q3513746', ['settlement in Croatia'], ['settlement in the City of Sisak, Sisak-Moslavina County, Croatia']), ('Q3920293', ['musical group'], ['Dutch Christian band']), ('Q5159446', ['human settlement'], ['settlement in Styria, Slovenia']), ('Q7447377', ['human settlement'], ['human settlement in Eritrea']), ('Q7447378', ['human settlement'], ['village in Trøndelag, Norway']), ('Q7447382', ['mountain'], ['mountain in Medina, Saudi Arabia']), ('Q12513183', ['distrik'], ['district in Yahukimo Regency, Highland Papua, Indonesia']), ('Q13096901', ['lunar month', 'lunar month of the Javanese calendar'], ['eleventh lunar month of the Javanese calendar']), ('Q23947074', ['mountain'], ['mountain in Eritrea']), ('Q25841860', ['kampung of Papua'], ['village in Yahukimo Regency, Highland Papua, Indonesia']), ('Q31570590', ['mountain'], ['mountain in Sierra Leone']), ('Q35300265', ['stream'], []), ('Q37326951', ['family name'], ['family name']), ('Q60463579', ['former settlement'], ['former settlement in Slovenia']), ('Q60476250', ['former settlement'], ['former settlement in Slovenia, Litija Municipality']), ('Q89817316', ['saddle'], ['object that integrates the Museu Paulista collection']), ('Q97992394', ['ship'], ['ship built in 1963']), ('Q106864538', ['painting'], ['painting by Emil Schumacher']), ('Q110799414', ['given name'], ['given name']), ('Q115708061', ['shipwreck'], ['shipwreck, 589 m from Neyland']), ('Q119932152', ['company'], ['Saudi Arabian entertainment and hospitality company'])]",sela,Q1749614,Q7447382,0.7565248012542725,2.4682631492614746
38," is the main road that separates the area. Stechford railway station on the Coventry to Birmingham New Street line, as well as occasional services to Walsall via Aston","[('Q630097', ['commune of France'], ['commune in Ariège, France']), ('Q649838', ['suburb'], ['area within the city of Birmingham, England, UK']), ('Q692031', ['river'], ['watercourse in France']), ('Q1074102', ['division of the Australian House of Representatives'], ['Australian federal electoral division']), ('Q1708039', ['lunar crater'], ['lunar crater']), ('Q2169582', ['village', 'civil parish'], ['village and civil parish in High Peak, Derbyshire']), ('Q2206651', ['historical motorcycle manufacturer'], ['UK historical motorcycle manufacturer']), ('Q3811366', ['hamlet'], ['hamlet in Wrockwardine, Shropshire, UK']), ('Q4810934', ['hamlet'], ['hamlet in Berkshire, UK']), ('Q4810936', ['village', 'civil parish'], ['village and civil parish in Hertfordshire, United Kingdom']), ('Q4810939', ['village'], ['village in Oxfordshire, United Kingdom']), ('Q4810940', ['village'], ['village in United Kingdom']), ('Q4810941', ['ward or electoral division of the United Kingdom'], ['electoral ward of Birmingham City Council']), ('Q4810945', ['musical group'], ['Australian band']), ('Q10420867', ['hill'], ['mountain in New Zealand']), ('Q10420869', ['business'], ['French company']), ('Q10420871', ['male given name'], ['male given name']), ('Q10420894', ['hamlet'], ['hamlet in Seighford, Staffordshire, England, UK']), ('Q16274953', ['family name'], ['family name']), ('Q22336755', ['village'], ['village in Wem Rural civil parish, Shropshire, England']), ('Q22340013', ['watercolor painting'], ['watercolour painting by John Ingleby; view of Aston with church in background; figures in foreground, some on horseback']), ('Q26649002', ['building'], ['building in Claverley, Shropshire, UK']), ('Q29035361', ['geographic township of Quebec'], ['human settlement in Saint-Wenceslas, Quebec, Canada']), ('Q31883701', ['village'], ['village in Maer, Staffordshire, England, UK']), ('Q33125732', ['hamlet'], ['hamlet in Kingsland, Herefordshire, England']), ('Q60607462', ['theatrical character', 'fictional human'], ['character in the play ""The Caretaker""']), ('Q63517688', ['parish of New South Wales'], ['parish of Hardinge County, New South Wales, Australia']), ('Q97744089', ['deanery'], ['former deanery in Oxfordshire']), ('Q103927512', ['shipwreck', 'steamship'], ['shipwreck off the Scottish coast']), ('Q112207521', ['ship'], ['ship launched in 2020']), ('Q115260740', ['geographic township of Ontario'], ['geographic township in Ontario, Canada']), ('Q117009471', ['oil tanker'], ['crude oil tanker built in 1995'])]",aston,Q649838,Q1074102,1.1727747917175293,3.9362802505493164
39,"Herbie Lewis (February 17, 1941 – May 18, 2007) was an American hard ","[('Q2576', ['point in time with respect to recurrent timeframe', '18th'], ['date']), ('Q483645', ['film'], ['2007 South Korean film']), ('Q16950945', ['point in time with respect to recurrent timeframe', '18th', 'day in the Eastern Orthodox liturgical calendar', '18th'], ['day in the Eastern Orthodox liturgical calendar'])]",may 18,Q2576,Q16950945,0.558182954788208,0.8869869709014893
40," that were popular at the time: using affinity and aether, for example. Some historical characters appear in important roles: Isaac Newton, Voltaire, Benjamin Franklin, Cotton Mather, King Louis ","[('Q9068', ['human'], ['French writer, historian, and philosopher (1694–1778)']), ('Q939195', ['city in the United States'], ['city in McHenry County, North Dakota, United States']), ('Q1392503', ['impact crater'], [""impact crater on Mars's moon Deimos""]), ('Q1789126', ['metro station', 'underground station'], ['Paris Metro Station']), ('Q2148465', ['chair'], ['type of chair']), ('Q2532877', ['musical group'], ['german band']), ('Q3562972', ['film'], ['1933 biographical film directed by John G. Adolfi']), ('Q7940766', ['horse'], ['influential sire of show jumpers and dressage horses']), ('Q7940767', ['horse'], ['British Thoroughbred racehorse']), ('Q18147013', ['statue'], ['sculpture by Antoine Desboeufs']), ('Q18918202', ['sculpture'], ['bust by Jean-Antoine Houdon']), ('Q20657745', ['music track without lyrics'], ['instrumental track by Eric Stanley; 2015 studio recording']), ('Q20727211', ['family name'], ['family name']), ('Q21556140', ['human'], ['watchmaker in London']), ('Q29366250', ['encyclopedia article'], ['article in Dictionnaire infernal (1863)']), ('Q52494979', ['horse'], ['horse, son of Corlay']), ('Q56062813', ['sculpture'], ['sculpture by Jean-Antoine Houdon']), ('Q63809772', ['Q17489160'], ['bust by Jean-Antoine Houdonin the National Gallery of Art (NGA 1266)']), ('Q63854689', ['work of art', 'sculpture'], ['sculpture in the National Gallery of Art (NGA 46715)']), ('Q65507080', ['print'], ['print in the National Gallery of Art (NGA 48246)']), ('Q65511448', ['print'], ['print in the National Gallery of Art (NGA 48511)']), ('Q65572104', ['print'], ['print in the National Gallery of Art (NGA 57949)']), ('Q65572106', ['print'], ['print in the National Gallery of Art (NGA 57950)']), ('Q76554894', ['work of art'], ['print in the National Gallery of Art (NGA 152272)']), ('Q87456756', ['sculpture'], ['sculpture by Jean-Antoine Houdon, Louvre (RF 3520)']), ('Q91911230', ['print'], ['print']), ('Q96208077', ['horse'], ['stallion, 1833']), ('Q105462204', ['restaurant'], ['restaurant in Leersum, Netherlands']), ('Q107290487', ['tram stop'], ['tram stop']), ('Q109612285', ['tram stop'], ['tram stop in Rouen']), ('Q113463560', ['male given name'], ['male given name']), ('Q115397603', ['video game'], ['2001 video game']), ('Q115710894', ['shipwreck'], ['shipwreck, 39.50 km from Goodwick']), ('Q117812076', ['sculpture'], ['statue by Jean-Antoine Houdon']), ('Q119349134', ['horse'], ['Percheron stallion of Félix Gasselin']), ('Q121140348', ['biography', 'version, edition or translation'], ['1877 edition of the book by Hamley']), ('Q122012230', ['painting'], ['painting by Maurice Quentin de La Tour']), ('Q122793579', ['ship'], ['ship built in 1979']), ('Q123750109', ['version, edition or translation'], [])]",voltaire,Q9068,Q9068,0.8706278800964355,4.224277019500732
